order_id,order_date,customer_id,city,product_name,product_category,quantity,payment_type,amount,cost_price,shipping_cost,customer_type,phone_verified,email_verified,address_complete,distance_km,previous_orders,previous_returns,order_hour,coupon_used,account_age_days,current_stock,avg_daily_sales,status,is_risky
ORD-114997,2026-02-11,CUST-114997,Chattogram,Jeans,Clothing,1,Prepaid,2283,1777,287,Returning,Yes,Yes,No,53,28,2,19,Yes,1122,124,8,Success,0
ORD-114998,2026-05-09,CUST-114998,Chattogram,Perfume,Cosmetics,4,Prepaid,11056,6339,196,Returning,Yes,Yes,Yes,29,31,2,20,No,1343,49,1,Success,0
ORD-114999,2026-02-20,CUST-114999,Chattogram,T-Shirt,Clothing,1,COD,1662,1051,299,New,Yes,Yes,Yes,123,0,0,5,Yes,27,137,15,Success,0
ORD-115000,2026-04-01,CUST-115000,Barishal,T-Shirt,Clothing,4,Prepaid,6776,4848,121,New,Yes,Yes,No,12,0,0,21,No,16,148,2,Success,0
ORD-115001,2026-03-26,CUST-115001,Rangpur,Smart Watch,Electronics,2,Prepaid,16700,11357,141,Returning,Yes,Yes,Yes,4,15,6,17,Yes,814,36,18,Success,0
ORD-115002,2026-01-04,CUST-115002,Narayanganj,Coffee Maker,Home Appliance,4,Prepaid,26952,20166,124,Returning,Yes,Yes,Yes,118,8,1,8,Yes,1068,128,6,Success,0
ORD-115003,2026-01-11,CUST-115003,Cumilla,Jeans,Clothing,5,Prepaid,11260,6270,249,New,Yes,Yes,Yes,104,0,0,5,Yes,58,67,3,Success,0
ORD-115004,2026-03-01,CUST-115004,Bogura,Jeans,Clothing,5,Prepaid,16935,11354,310,Returning,Yes,Yes,Yes,6,7,4,22,Yes,1290,91,16,Returned,1
ORD-115005,2026-03-09,CUST-115005,Barishal,Coffee Maker,Home Appliance,3,COD,21165,15176,215,Returning,Yes,Yes,Yes,25,15,0,18,Yes,349,88,2,Success,0
ORD-115006,2026-01-31,CUST-115006,Narayanganj,Shoes,Fashion,1,Prepaid,2678,2026,251,Returning,Yes,Yes,No,45,16,5,3,No,224,133,14,Success,0
ORD-115007,2026-01-27,CUST-115007,Cumilla,Headphone,Electronics,4,COD,26424,15218,303,New,Yes,No,Yes,119,0,0,1,No,21,52,2,Success,0
ORD-115008,2026-01-10,CUST-115008,Khulna,Jeans,Clothing,4,COD,8352,5235,230,Returning,Yes,Yes,Yes,79,8,2,19,Yes,566,66,1,Success,0
ORD-115009,2026-01-21,CUST-115009,Narayanganj,Coffee Maker,Home Appliance,4,COD,35948,27246,193,Returning,Yes,No,Yes,124,13,3,14,No,1047,72,4,Success,0
ORD-115010,2026-02-05,CUST-115010,Dhaka,Rice Cooker,Home Appliance,1,COD,5073,2792,297,New,Yes,No,Yes,5,0,0,16,No,31,137,11,Success,0
ORD-115011,2026-01-22,CUST-115011,Bogura,Sunglasses,Accessories,2,Prepaid,2738,1824,161,Returning,Yes,Yes,Yes,105,18,1,9,No,441,51,3,Success,0
ORD-115012,2026-05-02,CUST-115012,Sylhet,Coffee Maker,Home Appliance,5,COD,45655,25114,260,New,Yes,No,No,54,0,0,10,No,34,89,16,Returned,1
ORD-115013,2026-05-31,CUST-115013,Bogura,Skin Care Kit,Cosmetics,5,Prepaid,13985,10424,85,Returning,Yes,Yes,Yes,28,18,2,20,Yes,1086,49,2,Returned,0
ORD-115014,2026-03-19,CUST-115014,Gazipur,Bluetooth Speaker,Electronics,2,Prepaid,5910,3300,281,New,Yes,Yes,No,57,0,0,19,No,60,47,11,Success,0
ORD-115015,2026-04-21,CUST-115015,Mymensingh,Perfume,Cosmetics,4,COD,14708,11330,221,Returning,No,Yes,Yes,7,20,4,4,No,1273,139,2,Returned,1
ORD-115016,2026-03-25,CUST-115016,Rangpur,Perfume,Cosmetics,4,COD,15688,11436,154,Returning,Yes,Yes,Yes,43,6,5,21,No,659,67,3,Success,0
ORD-115017,2026-03-10,CUST-115017,Bogura,Headphone,Electronics,2,Prepaid,7748,4703,146,Returning,Yes,No,Yes,13,35,5,0,No,1069,125,7,Failed,1
ORD-115018,2026-01-10,CUST-115018,Chattogram,Shoes,Fashion,2,COD,5920,4468,280,New,Yes,Yes,Yes,76,0,0,23,No,2,121,3,Returned,0
ORD-115019,2026-01-08,CUST-115019,Narayanganj,Backpack,Accessories,3,COD,4626,2640,273,Returning,Yes,Yes,Yes,18,15,3,11,No,1347,130,4,Success,0
ORD-115020,2026-05-04,CUST-115020,Barishal,Shoes,Fashion,3,COD,12411,7201,292,New,Yes,Yes,Yes,117,0,0,14,No,4,148,9,Returned,1
ORD-115021,2026-06-29,CUST-115021,Mymensingh,Skin Care Kit,Cosmetics,5,COD,30340,23464,146,Returning,Yes,No,Yes,82,4,4,7,Yes,25,29,15,Returned,1
ORD-115022,2026-05-04,CUST-115022,Chattogram,Backpack,Accessories,4,Prepaid,11000,7026,143,Returning,Yes,Yes,Yes,89,8,4,12,No,887,10,15,Success,0
ORD-115023,2026-01-09,CUST-115023,Cumilla,Smart Watch,Electronics,4,Prepaid,36460,26151,310,Returning,Yes,Yes,No,8,21,3,20,Yes,1101,3,9,Failed,1
ORD-115024,2026-06-15,CUST-115024,Chattogram,Jeans,Clothing,1,COD,2215,1555,213,New,Yes,No,Yes,21,0,0,18,No,63,88,1,Success,0
ORD-115025,2026-01-26,CUST-115025,Sylhet,Jeans,Clothing,2,COD,5806,3509,132,Returning,Yes,Yes,Yes,77,20,4,3,No,710,104,9,Success,0
ORD-115026,2026-03-25,CUST-115026,Sylhet,Sunglasses,Accessories,5,COD,9250,5986,179,New,Yes,Yes,Yes,71,0,0,5,No,81,60,7,Success,0
ORD-115027,2026-05-11,CUST-115027,Barishal,Headphone,Electronics,2,COD,12540,7571,137,Returning,Yes,Yes,Yes,39,14,6,23,No,995,137,10,Success,0
ORD-115028,2026-02-28,CUST-115028,Dhaka,Smart Watch,Electronics,2,Prepaid,17174,11027,191,Returning,No,Yes,Yes,7,9,4,15,No,842,75,2,Success,0
ORD-115029,2026-04-02,CUST-115029,Gazipur,Perfume,Cosmetics,5,Prepaid,21200,11924,132,Returning,Yes,Yes,Yes,62,12,1,19,No,78,128,3,Returned,0
ORD-115030,2026-01-10,CUST-115030,Sylhet,Backpack,Accessories,3,COD,5292,3037,215,Returning,Yes,Yes,Yes,38,33,0,13,No,13,81,5,Success,0
ORD-115031,2026-06-12,CUST-115031,Gazipur,Rice Cooker,Home Appliance,2,COD,16242,9587,280,Returning,No,No,Yes,77,27,4,9,No,563,44,12,Success,0
ORD-115032,2026-06-16,CUST-115032,Narayanganj,Jeans,Clothing,4,Prepaid,11400,7254,320,Returning,Yes,Yes,Yes,31,15,2,12,No,1054,100,12,Success,0
ORD-115033,2026-04-15,CUST-115033,Narayanganj,Perfume,Cosmetics,1,COD,4800,2882,222,New,Yes,Yes,Yes,66,0,0,11,No,87,26,18,Success,0
ORD-115034,2026-04-17,CUST-115034,Gazipur,Smart Watch,Electronics,3,Prepaid,24372,16120,176,Returning,Yes,Yes,Yes,4,32,5,7,Yes,1219,21,14,Failed,1
ORD-115035,2026-01-09,CUST-115035,Gazipur,Jeans,Clothing,5,Prepaid,13225,9853,174,Returning,No,Yes,Yes,30,17,2,3,Yes,1294,18,16,Success,0
ORD-115036,2026-03-08,CUST-115036,Dhaka,Skin Care Kit,Cosmetics,1,COD,3072,2052,269,Returning,Yes,Yes,Yes,98,16,0,9,No,713,19,13,Success,0
ORD-115037,2026-02-05,CUST-115037,Chattogram,T-Shirt,Clothing,4,COD,3716,2617,71,Returning,Yes,Yes,Yes,74,5,2,19,No,1243,58,16,Success,0
ORD-115038,2026-03-12,CUST-115038,Khulna,Sunglasses,Accessories,5,Prepaid,11175,8258,86,Returning,Yes,Yes,Yes,72,34,1,10,Yes,1262,147,8,Success,0
ORD-115039,2026-02-08,CUST-115039,Narayanganj,Backpack,Accessories,5,COD,11365,8039,310,New,No,Yes,Yes,109,0,0,14,Yes,67,101,5,Success,0
ORD-115040,2026-03-05,CUST-115040,Gazipur,Headphone,Electronics,1,COD,3938,2743,144,Returning,Yes,Yes,Yes,54,29,3,1,Yes,727,65,7,Success,0
ORD-115041,2026-01-31,CUST-115041,Chattogram,Shoes,Fashion,4,Prepaid,15804,10073,136,Returning,Yes,Yes,No,71,27,2,5,No,744,159,5,Returned,0
ORD-115042,2026-04-14,CUST-115042,Narayanganj,Bluetooth Speaker,Electronics,4,Prepaid,10580,8156,106,Returning,Yes,No,Yes,25,33,5,5,Yes,323,84,16,Returned,1
ORD-115043,2026-01-27,CUST-115043,Gazipur,Bluetooth Speaker,Electronics,2,Prepaid,6384,3867,314,New,Yes,Yes,Yes,33,0,0,19,No,26,149,16,Success,0
ORD-115044,2026-06-30,CUST-115044,Khulna,Headphone,Electronics,5,Prepaid,34325,25148,227,Returning,Yes,Yes,Yes,66,28,1,8,No,942,29,1,Success,0
ORD-115045,2026-05-03,CUST-115045,Barishal,Jeans,Clothing,4,COD,15472,8592,312,Returning,No,Yes,Yes,13,21,5,5,No,959,101,2,Returned,1
ORD-115046,2026-05-09,CUST-115046,Chattogram,Jeans,Clothing,1,COD,3407,2272,243,Returning,Yes,Yes,Yes,45,10,6,11,Yes,212,111,18,Failed,1
ORD-115047,2026-03-13,CUST-115047,Barishal,Skin Care Kit,Cosmetics,3,Prepaid,9972,5576,277,Returning,Yes,Yes,Yes,111,16,6,22,No,1207,147,9,Success,0
ORD-115048,2026-03-20,CUST-115048,Cumilla,Headphone,Electronics,1,COD,5067,3413,209,Returning,Yes,Yes,Yes,81,32,0,12,No,1037,132,9,Success,0
ORD-115049,2026-02-08,CUST-115049,Dhaka,Bluetooth Speaker,Electronics,5,Prepaid,18550,13914,215,Returning,Yes,No,Yes,37,1,1,19,No,333,1,5,Success,0
ORD-115050,2026-05-25,CUST-115050,Rangpur,Shoes,Fashion,4,Prepaid,18580,12767,235,New,Yes,Yes,Yes,75,0,0,17,Yes,60,21,4,Success,0
ORD-115051,2026-05-21,CUST-115051,Khulna,Smart Watch,Electronics,1,COD,9561,6135,288,Returning,Yes,Yes,Yes,51,25,3,6,Yes,1014,59,10,Success,0
ORD-115052,2026-06-14,CUST-115052,Bogura,Coffee Maker,Home Appliance,3,Prepaid,12804,9147,309,Returning,Yes,Yes,Yes,107,9,2,2,Yes,227,138,17,Success,0
ORD-115053,2026-03-08,CUST-115053,Barishal,Bluetooth Speaker,Electronics,5,Prepaid,28665,16264,94,Returning,Yes,Yes,Yes,70,16,1,11,Yes,792,141,12,Success,0
ORD-115054,2026-03-18,CUST-115054,Cumilla,Jeans,Clothing,3,Prepaid,7245,5133,120,Returning,No,Yes,Yes,111,2,1,18,Yes,228,151,18,Failed,0
ORD-115055,2026-03-16,CUST-115055,Narayanganj,Bluetooth Speaker,Electronics,1,COD,5895,3557,124,Returning,Yes,No,No,38,20,1,12,Yes,1232,94,9,Success,0
ORD-115056,2026-06-11,CUST-115056,Gazipur,Skin Care Kit,Cosmetics,3,COD,15930,9680,249,Returning,Yes,Yes,Yes,3,23,3,21,No,766,31,6,Failed,1
ORD-115057,2026-04-02,CUST-115057,Sylhet,Backpack,Accessories,3,COD,7473,5790,124,Returning,Yes,Yes,Yes,23,14,3,17,Yes,391,3,17,Success,0
ORD-115058,2026-02-19,CUST-115058,Cumilla,Sunglasses,Accessories,1,COD,2105,1489,266,Returning,Yes,Yes,Yes,53,24,1,17,No,734,137,11,Success,0
ORD-115059,2026-02-28,CUST-115059,Cumilla,T-Shirt,Clothing,5,Prepaid,5670,3675,242,Returning,Yes,Yes,Yes,106,4,1,9,No,538,0,12,Success,0
ORD-115060,2026-06-09,CUST-115060,Cumilla,Sunglasses,Accessories,3,Prepaid,4137,2699,125,Returning,Yes,Yes,Yes,120,35,0,0,No,793,54,1,Success,0
ORD-115061,2026-06-14,CUST-115061,Cumilla,Coffee Maker,Home Appliance,2,COD,14816,9366,178,New,Yes,Yes,Yes,115,0,0,21,No,36,136,15,Success,0
ORD-115062,2026-02-25,CUST-115062,Chattogram,Rice Cooker,Home Appliance,3,COD,22146,16625,299,Returning,No,Yes,Yes,56,30,4,14,Yes,532,9,15,Success,0
ORD-115063,2026-04-22,CUST-115063,Mymensingh,Headphone,Electronics,3,COD,20049,14278,102,New,Yes,No,Yes,122,0,0,14,No,89,120,8,Failed,1
ORD-115064,2026-01-28,CUST-115064,Sylhet,Coffee Maker,Home Appliance,5,COD,22005,14831,217,New,Yes,Yes,Yes,90,0,0,10,Yes,58,108,9,Success,0
ORD-115065,2026-05-08,CUST-115065,Rajshahi,Sunglasses,Accessories,1,Prepaid,1602,997,223,Returning,Yes,Yes,Yes,121,33,0,8,No,903,141,2,Returned,0
ORD-115066,2026-06-27,CUST-115066,Barishal,Bluetooth Speaker,Electronics,1,Prepaid,3462,2253,201,Returning,Yes,No,No,60,34,3,8,No,423,157,9,Success,0
ORD-115067,2026-02-26,CUST-115067,Rajshahi,Smart Watch,Electronics,5,Prepaid,37240,26349,197,New,Yes,Yes,Yes,34,0,0,15,No,7,96,18,Success,0
ORD-115068,2026-04-13,CUST-115068,Khulna,Shoes,Fashion,3,COD,13857,8412,294,Returning,Yes,Yes,Yes,11,35,5,4,No,181,137,14,Success,0
ORD-115069,2026-03-13,CUST-115069,Barishal,Sunglasses,Accessories,2,Prepaid,3600,1991,97,Returning,Yes,Yes,Yes,17,21,1,14,No,230,4,17,Failed,0
ORD-115070,2026-06-24,CUST-115070,Gazipur,Coffee Maker,Home Appliance,5,Prepaid,26895,19862,193,Returning,Yes,No,Yes,100,26,2,2,No,946,97,8,Returned,0
ORD-115071,2026-03-18,CUST-115071,Barishal,T-Shirt,Clothing,4,Prepaid,4320,2914,93,Returning,Yes,No,No,70,9,3,12,Yes,1161,104,16,Success,0
ORD-115072,2026-02-01,CUST-115072,Sylhet,Coffee Maker,Home Appliance,5,COD,22545,15938,269,Returning,Yes,Yes,Yes,11,19,0,18,No,558,78,4,Success,0
ORD-115073,2026-05-11,CUST-115073,Barishal,Bluetooth Speaker,Electronics,1,COD,5669,4295,90,Returning,Yes,Yes,Yes,64,24,2,2,No,68,102,13,Success,0
ORD-115074,2026-01-16,CUST-115074,Gazipur,Shoes,Fashion,3,Prepaid,12873,8331,289,New,Yes,Yes,Yes,73,0,0,7,No,88,7,2,Success,0
ORD-115075,2026-01-31,CUST-115075,Khulna,Jeans,Clothing,5,Prepaid,20725,11958,117,New,Yes,No,Yes,103,0,0,0,Yes,23,78,11,Success,0
ORD-115076,2026-02-02,CUST-115076,Barishal,Skin Care Kit,Cosmetics,3,Prepaid,7920,5124,231,Returning,No,No,Yes,44,10,5,8,No,1337,59,5,Returned,1
ORD-115077,2026-05-11,CUST-115077,Narayanganj,Perfume,Cosmetics,3,COD,9036,5057,98,Returning,Yes,No,Yes,23,16,4,4,Yes,270,40,17,Success,0
ORD-115078,2026-06-08,CUST-115078,Chattogram,Perfume,Cosmetics,2,COD,8656,4886,286,Returning,No,Yes,Yes,33,30,4,16,No,437,94,10,Success,0
ORD-115079,2026-06-26,CUST-115079,Rajshahi,Jeans,Clothing,4,COD,10576,5880,263,Returning,Yes,Yes,Yes,41,27,6,20,Yes,1119,51,15,Success,0
ORD-115080,2026-02-28,CUST-115080,Dhaka,Jeans,Clothing,1,Prepaid,1909,1204,78,Returning,Yes,Yes,Yes,59,31,6,3,No,437,151,10,Success,0
ORD-115081,2026-05-20,CUST-115081,Khulna,Backpack,Accessories,5,COD,11100,7611,127,Returning,Yes,No,Yes,4,23,1,4,No,137,10,11,Success,0
ORD-115082,2026-04-08,CUST-115082,Gazipur,Rice Cooker,Home Appliance,2,Prepaid,12320,8291,228,Returning,Yes,Yes,Yes,62,10,4,3,No,1312,63,8,Success,0
ORD-115083,2026-04-28,CUST-115083,Dhaka,Sunglasses,Accessories,5,COD,7585,4778,251,Returning,Yes,Yes,Yes,37,17,6,5,No,1072,117,3,Returned,1
ORD-115084,2026-03-28,CUST-115084,Mymensingh,Skin Care Kit,Cosmetics,2,Prepaid,8016,6123,252,New,Yes,Yes,Yes,20,0,0,16,Yes,51,5,7,Success,0
ORD-115085,2026-04-19,CUST-115085,Mymensingh,Bluetooth Speaker,Electronics,5,Prepaid,22020,12337,276,Returning,No,No,Yes,16,19,3,14,Yes,895,1,13,Success,0
ORD-115086,2026-06-16,CUST-115086,Khulna,Headphone,Electronics,2,COD,12758,7076,133,Returning,Yes,No,No,109,10,3,8,No,1147,60,6,Success,0
ORD-115087,2026-01-10,CUST-115087,Sylhet,Smart Watch,Electronics,2,Prepaid,18774,11016,307,Returning,Yes,Yes,Yes,36,12,1,1,No,304,43,11,Success,0
ORD-115088,2026-01-12,CUST-115088,Mymensingh,Bluetooth Speaker,Electronics,4,Prepaid,21620,13712,211,New,Yes,Yes,Yes,6,0,0,16,No,18,25,9,Success,0
ORD-115089,2026-04-09,CUST-115089,Chattogram,Skin Care Kit,Cosmetics,3,Prepaid,10062,5849,130,Returning,Yes,Yes,Yes,111,17,0,17,No,755,4,4,Success,0
ORD-115090,2026-05-02,CUST-115090,Khulna,Sunglasses,Accessories,2,Prepaid,2134,1614,227,Returning,Yes,No,Yes,31,2,2,9,No,51,145,4,Returned,0
ORD-115091,2026-03-24,CUST-115091,Dhaka,Jeans,Clothing,4,COD,9256,5818,261,Returning,Yes,Yes,Yes,26,11,0,18,Yes,708,92,13,Success,0
ORD-115092,2026-03-06,CUST-115092,Cumilla,Sunglasses,Accessories,4,COD,5900,4501,220,New,Yes,Yes,Yes,117,0,0,21,Yes,81,36,16,Returned,0
ORD-115093,2026-04-09,CUST-115093,Rangpur,Shoes,Fashion,4,COD,11280,7029,164,New,Yes,Yes,Yes,37,0,0,15,Yes,86,64,4,Success,0
ORD-115094,2026-02-25,CUST-115094,Gazipur,Bluetooth Speaker,Electronics,4,COD,21916,16904,241,Returning,Yes,Yes,Yes,111,6,1,2,Yes,1232,88,11,Success,0
ORD-115095,2026-03-13,CUST-115095,Khulna,Headphone,Electronics,2,COD,13556,10338,112,Returning,Yes,Yes,Yes,72,16,1,17,Yes,45,83,13,Success,0
ORD-115096,2026-01-08,CUST-115096,Sylhet,Headphone,Electronics,3,COD,10005,6548,280,Returning,Yes,No,Yes,68,14,3,9,No,913,40,2,Returned,1
ORD-115097,2026-05-11,CUST-115097,Barishal,Bluetooth Speaker,Electronics,5,COD,16175,9015,82,Returning,Yes,Yes,Yes,80,33,2,7,No,976,80,9,Failed,0
ORD-115098,2026-05-20,CUST-115098,Chattogram,Coffee Maker,Home Appliance,3,COD,26868,18016,278,Returning,Yes,No,Yes,115,17,4,13,Yes,1361,146,18,Success,0
ORD-115099,2026-06-14,CUST-115099,Sylhet,Jeans,Clothing,5,Prepaid,9045,5958,87,New,Yes,Yes,Yes,77,0,0,11,No,64,0,9,Success,0
ORD-115100,2026-06-22,CUST-115100,Khulna,T-Shirt,Clothing,5,COD,5895,3509,127,Returning,Yes,No,No,15,6,4,17,No,607,65,6,Returned,1
ORD-115101,2026-03-01,CUST-115101,Khulna,Skin Care Kit,Cosmetics,5,Prepaid,22070,14514,264,New,No,Yes,Yes,115,0,0,0,Yes,42,136,5,Returned,0
ORD-115102,2026-06-25,CUST-115102,Mymensingh,Rice Cooker,Home Appliance,3,Prepaid,10896,7168,177,Returning,Yes,Yes,Yes,43,32,5,17,No,738,4,6,Success,0
ORD-115103,2026-02-14,CUST-115103,Rajshahi,Rice Cooker,Home Appliance,4,COD,32840,25230,279,Returning,No,Yes,Yes,21,13,6,10,No,457,43,18,Success,0
ORD-115104,2026-05-16,CUST-115104,Bogura,T-Shirt,Clothing,1,COD,1797,1050,95,Returning,No,Yes,Yes,94,34,0,8,No,479,94,9,Success,0
ORD-115105,2026-01-26,CUST-115105,Gazipur,Jeans,Clothing,1,Prepaid,2445,1413,295,Returning,No,No,Yes,46,14,6,19,No,48,80,5,Success,0
ORD-115106,2026-06-17,CUST-115106,Rajshahi,Shoes,Fashion,1,COD,4590,2954,84,Returning,No,Yes,Yes,44,29,1,14,No,80,119,17,Success,0
ORD-115107,2026-06-08,CUST-115107,Mymensingh,Skin Care Kit,Cosmetics,5,COD,21970,13490,310,Returning,Yes,No,Yes,119,17,3,20,No,685,74,9,Success,0
ORD-115108,2026-02-15,CUST-115108,Mymensingh,Perfume,Cosmetics,1,Prepaid,3001,1808,287,Returning,Yes,Yes,Yes,109,21,2,6,No,171,6,11,Success,0
ORD-115109,2026-05-04,CUST-115109,Narayanganj,Smart Watch,Electronics,4,Prepaid,38280,23231,204,Returning,Yes,Yes,Yes,37,22,2,9,No,173,86,9,Success,0
ORD-115110,2026-04-21,CUST-115110,Gazipur,Bluetooth Speaker,Electronics,5,COD,16055,10740,110,New,No,Yes,Yes,51,0,0,5,No,86,105,7,Returned,1
ORD-115111,2026-01-27,CUST-115111,Cumilla,Skin Care Kit,Cosmetics,5,COD,34765,23124,123,New,Yes,Yes,Yes,5,0,0,16,No,53,133,2,Success,0
ORD-115112,2026-02-11,CUST-115112,Mymensingh,Coffee Maker,Home Appliance,3,Prepaid,14916,8419,173,Returning,No,No,Yes,73,31,6,18,No,1360,38,2,Returned,1
ORD-115113,2026-05-14,CUST-115113,Dhaka,Bluetooth Speaker,Electronics,3,COD,8367,5314,103,Returning,No,Yes,No,72,12,3,15,No,577,15,17,Failed,1
ORD-115114,2026-05-11,CUST-115114,Narayanganj,T-Shirt,Clothing,5,Prepaid,8430,5505,288,Returning,Yes,Yes,Yes,94,27,6,23,No,344,136,9,Success,0
ORD-115115,2026-05-08,CUST-115115,Narayanganj,Sunglasses,Accessories,4,Prepaid,4800,2714,87,New,No,No,Yes,51,0,0,10,No,81,86,5,Returned,1
ORD-115116,2026-06-12,CUST-115116,Rajshahi,T-Shirt,Clothing,3,COD,5274,3165,153,Returning,Yes,Yes,Yes,116,21,4,4,No,1193,141,6,Success,0
ORD-115117,2026-04-20,CUST-115117,Chattogram,Rice Cooker,Home Appliance,5,COD,37340,21073,240,Returning,Yes,Yes,Yes,41,4,0,2,No,991,30,13,Success,0
ORD-115118,2026-02-25,CUST-115118,Khulna,Sunglasses,Accessories,1,COD,1819,1019,198,New,Yes,Yes,Yes,45,0,0,0,Yes,37,79,11,Success,0
ORD-115119,2026-06-19,CUST-115119,Rajshahi,T-Shirt,Clothing,5,Prepaid,5495,3316,248,Returning,Yes,Yes,Yes,21,35,4,23,Yes,512,151,18,Success,0
ORD-115120,2026-06-14,CUST-115120,Rangpur,Skin Care Kit,Cosmetics,2,COD,6176,3962,197,Returning,Yes,Yes,Yes,10,12,4,21,No,647,13,1,Returned,1
ORD-115121,2026-04-06,CUST-115121,Bogura,Headphone,Electronics,3,COD,11970,7042,109,Returning,Yes,Yes,Yes,43,10,0,20,Yes,126,144,18,Success,0
ORD-115122,2026-04-12,CUST-115122,Cumilla,Coffee Maker,Home Appliance,2,Prepaid,14676,10622,121,Returning,Yes,Yes,Yes,70,3,3,22,Yes,900,54,1,Success,0
ORD-115123,2026-05-15,CUST-115123,Dhaka,T-Shirt,Clothing,4,COD,6596,4096,176,Returning,Yes,Yes,Yes,72,15,2,17,No,494,32,7,Success,0
ORD-115124,2026-05-26,CUST-115124,Chattogram,Shoes,Fashion,5,COD,20340,13713,258,New,Yes,Yes,Yes,72,0,0,5,No,7,39,5,Returned,0
ORD-115125,2026-06-11,CUST-115125,Mymensingh,Jeans,Clothing,5,COD,15675,11906,314,New,No,Yes,Yes,39,0,0,22,No,79,111,10,Success,0
ORD-115126,2026-02-27,CUST-115126,Sylhet,Coffee Maker,Home Appliance,4,Prepaid,27644,16248,161,Returning,Yes,No,Yes,42,34,5,5,No,774,106,9,Success,0
ORD-115127,2026-04-10,CUST-115127,Sylhet,Headphone,Electronics,2,Prepaid,12750,9284,208,Returning,Yes,No,Yes,42,12,6,5,No,1276,69,11,Success,0
ORD-115128,2026-01-16,CUST-115128,Barishal,Perfume,Cosmetics,5,COD,10420,7178,154,Returning,Yes,Yes,Yes,25,35,2,14,No,490,143,8,Success,0
ORD-115129,2026-01-13,CUST-115129,Dhaka,Rice Cooker,Home Appliance,5,COD,19905,15197,270,New,Yes,Yes,Yes,3,0,0,11,Yes,67,67,14,Returned,0
ORD-115130,2026-01-04,CUST-115130,Rajshahi,Shoes,Fashion,2,Prepaid,11078,7346,218,Returning,Yes,Yes,Yes,12,19,1,2,No,1200,4,7,Success,0
ORD-115131,2026-05-26,CUST-115131,Narayanganj,Backpack,Accessories,2,Prepaid,2968,1785,174,Returning,Yes,Yes,Yes,116,29,0,18,No,112,103,15,Success,0
ORD-115132,2026-01-15,CUST-115132,Rajshahi,Smart Watch,Electronics,4,COD,31824,23152,199,Returning,No,No,Yes,46,24,4,6,No,849,51,9,Returned,1
ORD-115133,2026-03-19,CUST-115133,Narayanganj,Coffee Maker,Home Appliance,3,COD,22590,16462,270,Returning,Yes,Yes,Yes,68,12,4,18,No,217,160,6,Success,0
ORD-115134,2026-06-26,CUST-115134,Sylhet,Jeans,Clothing,1,Prepaid,3686,2132,278,Returning,Yes,Yes,Yes,60,20,0,14,No,300,38,18,Success,0
ORD-115135,2026-03-12,CUST-115135,Dhaka,Smart Watch,Electronics,1,Prepaid,7800,4635,172,Returning,Yes,Yes,No,103,14,4,7,Yes,643,13,7,Failed,1
ORD-115136,2026-05-07,CUST-115136,Mymensingh,Headphone,Electronics,5,COD,31880,24525,256,Returning,Yes,No,Yes,50,17,1,8,No,816,12,4,Success,0
ORD-115137,2026-01-08,CUST-115137,Mymensingh,Perfume,Cosmetics,5,Prepaid,9950,6718,310,Returning,Yes,No,Yes,52,15,6,2,No,1357,24,2,Success,0
ORD-115138,2026-05-24,CUST-115138,Chattogram,Sunglasses,Accessories,2,COD,2526,1672,199,New,Yes,No,No,64,0,0,12,No,26,117,12,Success,0
ORD-115139,2026-01-18,CUST-115139,Mymensingh,Bluetooth Speaker,Electronics,4,Prepaid,18496,11350,255,New,Yes,Yes,Yes,119,0,0,11,No,22,36,16,Success,0
ORD-115140,2026-05-02,CUST-115140,Sylhet,Jeans,Clothing,4,Prepaid,8120,5145,179,New,Yes,Yes,Yes,87,0,0,15,No,77,56,9,Success,0
ORD-115141,2026-05-02,CUST-115141,Mymensingh,T-Shirt,Clothing,1,COD,1408,995,318,Returning,Yes,Yes,Yes,20,18,1,0,No,611,133,4,Returned,0
ORD-115142,2026-03-27,CUST-115142,Cumilla,T-Shirt,Clothing,2,COD,2480,1689,213,Returning,Yes,Yes,Yes,60,2,2,16,No,1225,147,8,Success,0
ORD-115143,2026-06-06,CUST-115143,Chattogram,T-Shirt,Clothing,3,COD,4725,2937,236,New,Yes,Yes,Yes,53,0,0,8,No,31,155,15,Success,0
ORD-115144,2026-06-04,CUST-115144,Chattogram,Bluetooth Speaker,Electronics,4,Prepaid,19740,10910,315,Returning,Yes,Yes,Yes,107,3,1,20,No,1005,26,10,Success,0
ORD-115145,2026-03-05,CUST-115145,Barishal,T-Shirt,Clothing,3,Prepaid,5232,2891,185,Returning,No,Yes,Yes,122,1,1,14,Yes,1165,51,9,Success,0
ORD-115146,2026-02-02,CUST-115146,Gazipur,Rice Cooker,Home Appliance,1,Prepaid,3779,2817,134,New,Yes,Yes,Yes,103,0,0,5,Yes,23,3,17,Success,0
ORD-115147,2026-06-09,CUST-115147,Sylhet,Coffee Maker,Home Appliance,2,Prepaid,9122,6093,192,New,Yes,Yes,No,22,0,0,4,No,49,102,8,Success,0
ORD-115148,2026-02-09,CUST-115148,Narayanganj,Sunglasses,Accessories,3,COD,3519,2624,207,Returning,No,Yes,Yes,69,21,5,5,No,511,51,18,Success,0
ORD-115149,2026-04-08,CUST-115149,Mymensingh,Shoes,Fashion,2,COD,9694,6659,152,Returning,Yes,Yes,Yes,69,21,0,8,Yes,1182,29,14,Success,0
